,DepCode,DepLib,ComInsee,ComLib,EquipementTypeLib,EquGpsX,EquGpsY
18508,8,Ardennes,8488,Vivier-au-Court,Salle multisports,4.82721,49.73449
18509,8,Ardennes,8488,Vivier-au-Court,Salle de gymnastique sportive,4.83005,49.73351
18510,8,Ardennes,8488,Vivier-au-Court,Plateau EPS/Multisports/city-stades,4.83431,49.73175
18511,8,Ardennes,8488,Vivier-au-Court,Terrain de basket-ball,4.83923,49.73461
18512,8,Ardennes,8488,Vivier-au-Court,Salle de musculation/cardiotraining,4.83913,49.73505
18513,8,Ardennes,8488,Vivier-au-Court,Salle de cours collectifs,4.82983,49.73677
18514,8,Ardennes,8488,Vivier-au-Court,Salle de gymnastique sportive,4.82992,49.73674
18515,8,Ardennes,8488,Vivier-au-Court,Dojo / Salle d'arts martiaux,4.83018,49.73671
18516,8,Ardennes,8488,Vivier-au-Court,Salle de tennis de table,4.83,49.73674
18517,8,Ardennes,8488,Vivier-au-Court,Salle multisports,4.82989,49.73668
18518,8,Ardennes,8489,Voncq,Terrain de boules,4.66759,49.47075
18519,8,Ardennes,8489,Voncq,Plateau EPS/Multisports/city-stades,4.66733,49.47058
18520,8,Ardennes,8489,Voncq,Terrain de pétanque,4.66754,49.47073
18521,8,Ardennes,8490,Vouziers,Court de tennis,4.69308,49.39742
18522,8,Ardennes,8490,Vouziers,Skate park,4.69262,49.40144
18523,8,Ardennes,8490,Vouziers,Salle multisports,4.69452,49.40122
18524,8,Ardennes,8490,Vouziers,Terrain de pétanque,4.69692,49.3989
18525,8,Ardennes,8490,Vouziers,Salles polyvalentes / des fêtes / non spécialisées,4.69708,49.39865
18526,8,Ardennes,8490,Vouziers,Plateau EPS/Multisports/city-stades,4.69219,49.39873
18527,8,Ardennes,8490,Vouziers,Bassin mixte de natation,4.69646,49.40352
18528,8,Ardennes,8490,Vouziers,Bassin ludique de natation,4.69646,49.40352
18529,8,Ardennes,8490,Vouziers,Terrain mixte,4.69379,49.4028
18530,8,Ardennes,8490,Vouziers,Salle multisports,4.69525,49.40276
18531,8,Ardennes,8490,Vouziers,Salle multisports,4.69514,49.40302
18532,8,Ardennes,8490,Vouziers,Salles polyvalentes / des fêtes / non spécialisées,4.69713,48.40477
18533,8,Ardennes,8490,Vouziers,Mur de tennis,4.70057,49.397
18534,8,Ardennes,8490,Vouziers,Court de tennis,4.70044,49.39661
18535,8,Ardennes,8490,Vouziers,Terrain de rugby,4.69332,49.40108
18536,8,Ardennes,8490,Vouziers,Terrain de football,4.69128,49.39822
18537,8,Ardennes,8490,Vouziers,Piste d'athlétisme isolée,4.69154,49.39776
18538,8,Ardennes,8490,Vouziers,Salle de musculation/cardiotraining,4.69123,49.39785
18539,8,Ardennes,8490,Vouziers,Terrain de volley-ball,4.65629,49.39025
18540,8,Ardennes,8490,Vouziers,Boucle de randonnée,4.70179,49.39073
18541,8,Ardennes,8490,Vouziers,Boucle de randonnée,4.70509,49.39911
18542,8,Ardennes,8490,Vouziers,Boucle de randonnée,4.70511,49.39912
18543,8,Ardennes,8490,Vouziers,Salle multisports,4.69899,49.39604
18544,8,Ardennes,8491,Vrigne-aux-Bois,Court de tennis,4.85121,49.73417
18545,8,Ardennes,8491,Vrigne-aux-Bois,Court de tennis,4.85121,49.73417
18546,8,Ardennes,8491,Vrigne-aux-Bois,Terrain de basket-ball,4.8506,49.73837
18547,8,Ardennes,8491,Vrigne-aux-Bois,Terrain de football,4.86161,49.74251
18548,8,Ardennes,8491,Vrigne-aux-Bois,Terrain de football,4.86206,49.74171
18549,8,Ardennes,8491,Vrigne-aux-Bois,Terrain de football,4.8628,49.74205
18550,8,Ardennes,8491,Vrigne-aux-Bois,Salle multisports,4.85443,49.73649
18551,8,Ardennes,8491,Vrigne-aux-Bois,Salle d'haltérophilie,4.85688,49.73423
18552,8,Ardennes,8491,Vrigne-aux-Bois,Salle multisports,4.8569,49.7399
18553,8,Ardennes,8491,Vrigne-aux-Bois,Salle multisports,4.8569,49.7399
18554,8,Ardennes,8491,Vrigne-aux-Bois,Plateau EPS/Multisports/city-stades,4.8596,49.73589
18555,8,Ardennes,8491,Vrigne-aux-Bois,Terrain de pétanque,4.85928,49.73572
18556,8,Ardennes,8491,Vrigne-aux-Bois,Salle multisports,4.83946,49.73413
18557,8,Ardennes,8491,Vrigne-aux-Bois,Structure Artificielle d'Escalade,4.85443,49.73649
18558,8,Ardennes,8491,Vrigne-aux-Bois,Salle de tennis de table,4.83946,49.73413
18559,8,Ardennes,8491,Vrigne-aux-Bois,Terrain de pétanque,4.85826,49.73895
18560,8,Ardennes,8493,Vrizy,Plateau EPS/Multisports/city-stades,4.68406,49.42615
18561,8,Ardennes,8493,Vrizy,Terrain mixte,4.68405,49.42584
18562,8,Ardennes,8493,Vrizy,Terrain de pétanque,4.68562,49.42665
18563,8,Ardennes,8493,Vrizy,Terrain de football,4.6844,49.42667
18564,8,Ardennes,8494,Wadelincourt,Salles polyvalentes / des fêtes / non spécialisées,4.94046,49.68515
18565,8,Ardennes,8494,Wadelincourt,Court de tennis,4.93957,49.68522
18566,8,Ardennes,8494,Wadelincourt,Terrain de football,4.9361,49.68358
18567,8,Ardennes,8497,Warcq,Terrain de football,4.67556,49.77022
18568,8,Ardennes,8497,Warcq,Salles polyvalentes / des fêtes / non spécialisées,4.40849,49.46185
18569,8,Ardennes,8497,Warcq,Salle multisports,4.6781,49.76902
18570,8,Ardennes,8497,Warcq,Terrain de football,4.67556,49.77022
18571,8,Ardennes,8497,Warcq,Salles polyvalentes / des fêtes / non spécialisées,4.40817,49.46194
18572,8,Ardennes,8497,Warcq,Boucle de randonnée,4.68037,49.77352
18573,8,Ardennes,8498,Warnécourt,Salles polyvalentes / des fêtes / non spécialisées,4.3812,49.44079
18574,8,Ardennes,8498,Warnécourt,Court de tennis,4.6523,49.73302
18575,8,Ardennes,8498,Warnécourt,Terrain de football,,
18576,8,Ardennes,8498,Warnécourt,Terrain de pétanque,,
18577,8,Ardennes,8499,Wasigny,Terrain de pétanque,,
18578,8,Ardennes,8499,Wasigny,Terrain de football,4.35116,49.63139
18579,9,Ariège,9002,Aigues-Vives,Piste de kart,1.88249,43.0058
18580,9,Ariège,9002,Aigues-Vives,Boucle de randonnée,1.88249,43.0058
18581,9,Ariège,9002,Aigues-Vives,Terrain de cyclocross,1.88249,43.0058
18582,9,Ariège,9002,Aigues-Vives,Circuit de motocross,1.88249,43.0058
18583,9,Ariège,9002,Aigues-Vives,Site d'aéromodélisme,1.87957,43.00377
18584,9,Ariège,9002,Aigues-Vives,Salle ou terrain de paintball,1.87963,43.00591
18585,9,Ariège,9003,Aiguillon,Terrain de pétanque,1.9007,42.91649
18586,9,Ariège,9003,Aiguillon,Salles polyvalentes / des fêtes / non spécialisées,1.90206,42.91771
18587,9,Ariège,9004,Albiès,Terrain de pétanque,1.70258,42.77609
18588,9,Ariège,9005,Aleu,Boucle de randonnée,1.25064,42.90544
18589,9,Ariège,9005,Aleu,Boucle de randonnée,1.267633,42.893982
18590,9,Ariège,9006,Alliat,Boucle de randonnée,1.59043,42.80691
18591,9,Ariège,9007,Allières,Boucle de randonnée,1.36546,43.03597
18592,9,Ariège,9008,Alos,Boucle de randonnée,1.14662,42.90817
18593,9,Ariège,9009,Alzen,Plateau EPS/Multisports/city-stades,1.47142,42.9883
18594,9,Ariège,9009,Alzen,Boucle de randonnée,1.47191,42.98987
18595,9,Ariège,9009,Alzen,Site de spéléologie sportive et/ou éducative,1.47187,42.99384
18596,9,Ariège,9009,Alzen,Site de spéléologie sportive et/ou éducative,1.41889,42.98594
18597,9,Ariège,9013,Arabaux,Boucle de randonnée,1.64223,42.98409
18598,9,Ariège,9014,Argein,Court de tennis,0.99261,42.93236
18599,9,Ariège,9014,Argein,Terrain de boules,0.99219,42.9295
18600,9,Ariège,9015,Arignac,Plateau EPS/Multisports/city-stades,1.59963,42.86879
18601,9,Ariège,9015,Arignac,Terrain de pétanque,1.59559,42.87026
18602,9,Ariège,9015,Arignac,Terrain de pétanque,1.59579,42.8703
18603,9,Ariège,9015,Arignac,Salles polyvalentes / des fêtes / non spécialisées,1.59675,42.86987
18604,9,Ariège,9015,Arignac,Plateau EPS/Multisports/city-stades,1.59664,42.86953
18605,9,Ariège,9016,Arnave,Boucle de randonnée,1.64826,42.85355
18606,9,Ariège,9016,Arnave,Plateau EPS/Multisports/city-stades,1.6484,42.85398
18607,9,Ariège,9017,Arrien-en-Bethmale,Boucle de randonnée,1.06229,42.88545
18608,9,Ariège,9018,Arrout,Aire de décollage,1.0146,42.94337
18609,9,Ariège,9018,Arrout,Salles polyvalentes / des fêtes / non spécialisées,1.02785,42.94304
18610,9,Ariège,9018,Arrout,Aire d'atterrissage,1.02998,42.93815
18611,9,Ariège,9019,Artigat,Court de tennis,1.44116,43.13754
18612,9,Ariège,9019,Artigat,Salles polyvalentes / des fêtes / non spécialisées,1.44091,43.13705
18613,9,Ariège,9019,Artigat,Terrain de boules,1.44056,43.1374
18614,9,Ariège,9019,Artigat,Terrain de basket-ball,1.43983,43.13498
18615,9,Ariège,9019,Artigat,Bassin ludique de natation,1.44449,43.13754
18616,9,Ariège,9020,Artigues,Terrain de pétanque,2.06784,42.71691
18617,9,Ariège,9022,Arvigna,Terrain de pétanque,1.73563,43.06091
18618,9,Ariège,9022,Arvigna,Boucle de randonnée,1.73544,43.06053
18619,9,Ariège,9023,Ascou,Domaine de ski alpin,1.95425,42.7308
18620,9,Ariège,9023,Ascou,Boucle de randonnée,1.99213,42.73421
18621,9,Ariège,9024,Aston,Court de tennis,1.67553,42.77738
18622,9,Ariège,9024,Aston,Court de tennis,1.67431,42.77528
18623,9,Ariège,9024,Aston,Court de tennis,1.67107,42.77227
18624,9,Ariège,9024,Aston,Bassin ludique de natation,1.67485,42.7738
18625,9,Ariège,9024,Aston,Refuge de montagne,1.72577,42.6381
18626,9,Ariège,9024,Aston,Boucle de randonnée,1.66454,42.70503
18627,9,Ariège,9024,Aston,Boucle de randonnée,1.70451,42.67743
18628,9,Ariège,9024,Aston,Boucle de randonnée,1.72559,42.63815
18629,9,Ariège,9024,Aston,Boucle de randonnée,1.70536,42.67729
18630,9,Ariège,9024,Aston,Boucle de randonnée,1.70536,42.67729
18631,9,Ariège,9026,Audressein,Terrain de rugby,1.02899,42.9243
18632,9,Ariège,9029,Aulus-les-Bains,Court de tennis,1.33283,42.7901
18633,9,Ariège,9029,Aulus-les-Bains,Terrain de pétanque,1.33373,42.79018
18634,9,Ariège,9029,Aulus-les-Bains,Terrain de pétanque,1.33529,42.79161
18635,9,Ariège,9029,Aulus-les-Bains,Terrain de volley-ball,1.33375,42.79088
18636,9,Ariège,9029,Aulus-les-Bains,Salle de cours collectifs,1.33576,42.79077
18637,9,Ariège,9029,Aulus-les-Bains,Bassin ludique de natation,1.33418,42.79082
18638,9,Ariège,9029,Aulus-les-Bains,Parcours Acrobatique en Hauteur/Site d'accrobranche,1.33368,42.78993
18639,9,Ariège,9030,Auzat,Salle multisports,1.48126,42.76732
18640,9,Ariège,9030,Auzat,Manège,1.47245,42.75066
18641,9,Ariège,9030,Auzat,Carrière de dressage/rond de longe,1.47296,42.75134
18642,9,Ariège,9030,Auzat,Parcours d'obstacle,1.47357,42.75094
18643,9,Ariège,9030,Auzat,Carrière,1.47292,42.75045
18644,9,Ariège,9030,Auzat,Bassin ludique de natation,1.48391,42.76361
18645,9,Ariège,9030,Auzat,Court de tennis,1.48311,42.7629
18646,9,Ariège,9030,Auzat,Terrain de boules,1.48361,42.76333
18647,9,Ariège,9030,Auzat,Terrain mixte,1.48174,42.76226
18648,9,Ariège,9030,Auzat,Terrain de football,1.48082,42.76123
18649,9,Ariège,9030,Auzat,Structure Artificielle d'Escalade,1.48128,42.76676
18650,9,Ariège,9030,Auzat,Boucle de randonnée,1.45005,42.70815
18651,9,Ariège,9030,Auzat,Boucle de randonnée,1.44898,42.71709
18652,9,Ariège,9030,Auzat,Boucle de randonnée,1.47947,42.76662
18653,9,Ariège,9030,Auzat,Boucle de randonnée,1.47947,42.76662
18654,9,Ariège,9030,Auzat,Boucle de randonnée,1.47947,42.76662
18655,9,Ariège,9030,Auzat,Boucle de randonnée,1.44898,42.71709
18656,9,Ariège,9030,Auzat,Boucle de randonnée,1.44898,42.71709
18657,9,Ariège,9030,Auzat,Boucle de randonnée,1.43506,42.71401
18658,9,Ariège,9030,Auzat,Boucle de randonnée,1.48978,42.71495
18659,9,Ariège,9030,Auzat,Boucle de randonnée,1.44872,42.65696
18660,9,Ariège,9030,Auzat,Boucle de randonnée,1.44872,42.65696
18661,9,Ariège,9030,Auzat,Boucle de randonnée,1.44872,42.65696
18662,9,Ariège,9030,Auzat,Boucle de randonnée,1.44872,42.65696
18663,9,Ariège,9030,Auzat,Boucle de randonnée,1.44872,42.65696
18664,9,Ariège,9030,Auzat,Site d'escalade en falaise,1.39981,42.72967
18665,9,Ariège,9030,Auzat,Plateau EPS/Multisports/city-stades,1.47978,42.76325
18666,9,Ariège,9030,Auzat,Court de tennis,1.48026,42.76251
18667,9,Ariège,9030,Auzat,Stade d’athlétisme,1.47924,42.76225
18668,9,Ariège,9030,Auzat,Terrain de football,1.47924,42.76225
18669,9,Ariège,9030,Auzat,Terrain de football,1.4791,42.76331
18670,9,Ariège,9030,Auzat,Parcours sportif/santé,1.4799,42.76356
18671,9,Ariège,9030,Auzat,Court de tennis,1.48068,42.76298
18672,9,Ariège,9030,Auzat,Structure Artificielle d'Escalade,1.48064,42.76297
18673,9,Ariège,9030,Auzat,Salle d'haltérophilie,1.48043,42.76376
18674,9,Ariège,9032,Ax-les-Thermes,Dojo / Salle d'arts martiaux,1.83735,42.71987
18675,9,Ariège,9032,Ax-les-Thermes,Salle multisports,1.83631,42.72408
18676,9,Ariège,9032,Ax-les-Thermes,Plateau EPS/Multisports/city-stades,1.83673,42.72381
18677,9,Ariège,9032,Ax-les-Thermes,Court de tennis,1.84197,42.71394
18678,9,Ariège,9032,Ax-les-Thermes,Bassin sportif de natation,1.84218,42.71447
18679,9,Ariège,9032,Ax-les-Thermes,Court de tennis,1.84196,42.72105
18680,9,Ariège,9032,Ax-les-Thermes,Terrain de pétanque,1.84223,42.72075
18681,9,Ariège,9032,Ax-les-Thermes,Bassin ludique de natation,1.81626,42.70192
18682,9,Ariège,9032,Ax-les-Thermes,Terrain de volley-ball,1.82079,42.7036
18683,9,Ariège,9032,Ax-les-Thermes,Court de tennis,1.82079,42.7036
18684,9,Ariège,9032,Ax-les-Thermes,Terrain de football,1.82097,42.70404
18685,9,Ariège,9032,Ax-les-Thermes,Structure Artificielle d'Escalade,1.82079,42.7036
18686,9,Ariège,9032,Ax-les-Thermes,Domaine de ski alpin,1.82079,42.7036
18687,9,Ariège,9032,Ax-les-Thermes,Boucle de randonnée,1.83606,42.72173
18688,9,Ariège,9032,Ax-les-Thermes,Boucle de randonnée,1.83743,42.71962
18689,9,Ariège,9032,Ax-les-Thermes,Boucle de randonnée,1.83743,42.71962
18690,9,Ariège,9032,Ax-les-Thermes,Boucle de randonnée,1.83089,42.70386
18691,9,Ariège,9032,Ax-les-Thermes,Parcours sportif/santé,1.83423,42.72283
18692,9,Ariège,9032,Ax-les-Thermes,Structure Artificielle d'Escalade,1.83631,42.72408
18693,9,Ariège,9032,Ax-les-Thermes,Mur de tennis,1.84151,42.71381
18694,9,Ariège,9032,Ax-les-Thermes,Plateau EPS/Multisports/city-stades,1.84161,42.72051
18695,9,Ariège,9032,Ax-les-Thermes,Terrain de boules,1.84187,42.72058
18696,9,Ariège,9033,Bagert,Boucle de randonnée,1.08092,43.07874
18697,9,Ariège,9035,Balaguères,Site de spéléologie sportive et/ou éducative,0.99049,42.97451
18698,9,Ariège,9035,Balaguères,Site de spéléologie sportive et/ou éducative,1.01921,42.95612
18699,9,Ariège,9035,Balaguères,Site de spéléologie sportive et/ou éducative,0.98402,42.97353
18700,9,Ariège,9035,Balaguères,Site de spéléologie sportive et/ou éducative,1.03072,42.95644
18701,9,Ariège,9035,Balaguères,Site de spéléologie sportive et/ou éducative,1.02135,42.96497
18702,9,Ariège,9035,Balaguères,Site de spéléologie sportive et/ou éducative,1.01084,42.96899
18703,9,Ariège,9038,Bastide-de-Besplas,Court de tennis,1.27369,43.16879
18704,9,Ariège,9038,Bastide-de-Besplas,Terrain de boules,1.27696,43.16574
18705,9,Ariège,9038,Bastide-de-Besplas,Terrain de rugby,1.27317,43.16818
18706,9,Ariège,9039,Bastide-de-Bousignac,Court de tennis,1.8834,43.0545
18707,9,Ariège,9039,Bastide-de-Bousignac,Terrain de pétanque,1.88368,43.05468
18708,9,Ariège,9039,Bastide-de-Bousignac,Terrain de football,1.88289,43.05434
18709,9,Ariège,9040,Bastide-de-Lordat,Carrière,1.71728,43.1307
18710,9,Ariège,9040,Bastide-de-Lordat,Salles polyvalentes / des fêtes / non spécialisées,1.71281,43.14326
18711,9,Ariège,9040,Bastide-de-Lordat,Manège,1.71775,43.13084
18712,9,Ariège,9041,Bastide-du-Salat,Salle de cours collectifs,0.98759,43.05556
18713,9,Ariège,9042,Bastide-de-Sérou,Baignade aménagée,1.43816,43.05007
18714,9,Ariège,9042,Bastide-de-Sérou,Carrière,1.44008,43.00459
18715,9,Ariège,9042,Bastide-de-Sérou,Manège,1.44078,43.00397
18716,9,Ariège,9042,Bastide-de-Sérou,Parcours 18 trous,1.46759,43.02295
18717,9,Ariège,9042,Bastide-de-Sérou,Parcours d'initiation,1.46821,43.02232
18718,9,Ariège,9042,Bastide-de-Sérou,Terrain de rugby,1.42878,43.00926
18719,9,Ariège,9042,Bastide-de-Sérou,Court de tennis,1.42768,43.00985
18720,9,Ariège,9042,Bastide-de-Sérou,Bassin ludique de natation,1.43032,43.01032
18721,9,Ariège,9042,Bastide-de-Sérou,Salles polyvalentes / des fêtes / non spécialisées,1.42945,43.01012
18722,9,Ariège,9042,Bastide-de-Sérou,Terrain de pétanque,1.42918,43.0099
18723,9,Ariège,9042,Bastide-de-Sérou,Boucle de randonnée,1.42915,43.01256
18724,9,Ariège,9042,Bastide-de-Sérou,Boucle de randonnée,1.42915,43.01256
18725,9,Ariège,9042,Bastide-de-Sérou,Boucle de randonnée,1.46382,43.01014
18726,9,Ariège,9042,Bastide-de-Sérou,Boucle de randonnée,1.43022,43.05321
18727,9,Ariège,9042,Bastide-de-Sérou,Boucle de randonnée,1.42772,43.01046
18728,9,Ariège,9042,Bastide-de-Sérou,Site de spéléologie sportive et/ou éducative,1.44763,43.02407
18729,9,Ariège,9042,Bastide-de-Sérou,Site de spéléologie sportive et/ou éducative,1.4852,43.02247
18730,9,Ariège,9042,Bastide-de-Sérou,Parcours de cross,1.44132,43.00257
18731,9,Ariège,9042,Bastide-de-Sérou,Carrière,1.43953,43.00335
18732,9,Ariège,9042,Bastide-de-Sérou,Carrière de dressage/rond de longe,1.44112,43.00354
18733,9,Ariège,9042,Bastide-de-Sérou,Practice,1.46824,43.02337
18734,9,Ariège,9043,Bastide-sur-l'Hers,Court de tennis,1.90987,42.95469
18735,9,Ariège,9043,Bastide-sur-l'Hers,Terrain de pétanque,1.91086,42.95644
18736,9,Ariège,9043,Bastide-sur-l'Hers,Terrain de pétanque,1.8995,42.94256
18737,9,Ariège,9043,Bastide-sur-l'Hers,Plateau EPS/Multisports/city-stades,1.91527,42.9548
18738,9,Ariège,9043,Bastide-sur-l'Hers,Salles polyvalentes / des fêtes / non spécialisées,1.91107,42.95667
18739,9,Ariège,9043,Bastide-sur-l'Hers,Court de tennis,1.90983,42.9547
18740,9,Ariège,9043,Bastide-sur-l'Hers,Bassin ludique de natation,1.91133,42.95539
18741,9,Ariège,9044,Baulou,Terrain de pétanque,1.53308,43.01529
18742,9,Ariège,9045,Bédeilhac-et-Aynat,Court de tennis,1.56435,42.87373
18743,9,Ariège,9045,Bédeilhac-et-Aynat,Terrain de pétanque,1.5635,42.87233
18744,9,Ariège,9045,Bédeilhac-et-Aynat,Boucle de randonnée,1.53554,42.87746
18745,9,Ariège,9045,Bédeilhac-et-Aynat,Boucle de randonnée,1.56274,42.87365
18746,9,Ariège,9047,Bélesta,Terrain de rugby,1.92931,42.90786
18747,9,Ariège,9047,Bélesta,Salles polyvalentes / des fêtes / non spécialisées,1.93348,42.90288
18748,9,Ariège,9047,Bélesta,Terrain de basket-ball,1.93008,42.90773
18749,9,Ariège,9047,Bélesta,Court de tennis,1.92969,42.90756
18750,9,Ariège,9047,Bélesta,Boucle de randonnée,1.92685,42.89256
18751,9,Ariège,9047,Bélesta,Boucle de randonnée,1.92685,42.89256
18752,9,Ariège,9047,Bélesta,Boucle de randonnée,1.93412,42.90331
18753,9,Ariège,9047,Bélesta,Aire de décollage,1.96353,42.90032
18754,9,Ariège,9047,Bélesta,Aire d'atterrissage,1.94896,42.91064
18755,9,Ariège,9047,Bélesta,Site de spéléologie sportive et/ou éducative,1.97802,42.87356
18756,9,Ariège,9047,Bélesta,Site de spéléologie sportive et/ou éducative,1.93094,42.88798
18757,9,Ariège,9047,Bélesta,Site de spéléologie sportive et/ou éducative,1.9562,42.8806
18758,9,Ariège,9047,Bélesta,Site de spéléologie sportive et/ou éducative,1.94961,42.87697
18759,9,Ariège,9047,Bélesta,Site de spéléologie sportive et/ou éducative,1.95979,42.87278
18760,9,Ariège,9047,Bélesta,Site de spéléologie sportive et/ou éducative,1.97953,42.8812
18761,9,Ariège,9048,Belloc,Boucle de randonnée,1.9321,43.01278
18762,9,Ariège,9049,Bénac,Terrain de pétanque,1.53166,42.95444
18763,9,Ariège,9050,Benagues,Salle ou terrain de paintball,1.60926,43.07869
18764,9,Ariège,9050,Benagues,Plateau EPS/Multisports/city-stades,1.6104,43.07535
18765,9,Ariège,9054,Betchat,Boucle de randonnée,1.03616,43.06689
18766,9,Ariège,9054,Betchat,Boucle de randonnée,1.03616,43.06689
18767,9,Ariège,9054,Betchat,Boucle de randonnée,1.03616,43.06689
18768,9,Ariège,9056,Bézac,Court de tennis,1.57545,43.14951
18769,9,Ariège,9056,Bézac,Salles polyvalentes / des fêtes / non spécialisées,1.57567,43.14931
18770,9,Ariège,9056,Bézac,Terrain de pétanque,1.57604,43.14947
18771,9,Ariège,9056,Bézac,Plateau EPS/Multisports/city-stades,1.57582,43.14968
18772,9,Ariège,9057,Biert,Terrain de basket-ball,1.3147,42.8992
18773,9,Ariège,9057,Biert,Court de tennis,1.31477,42.89908
18774,9,Ariège,9057,Biert,Boucle de randonnée,1.31463,42.89824
18775,9,Ariège,9057,Biert,Boucle de randonnée,1.31463,42.89824
18776,9,Ariège,9057,Biert,Boucle de randonnée,1.30706,42.88085
18777,9,Ariège,9058,Bompas,Court de tennis,1.612257,42.865764
18778,9,Ariège,9059,Bonac-Irazein,Terrain de basket-ball,0.9743,42.87632
18779,9,Ariège,9059,Bonac-Irazein,Court de tennis,0.97393,42.87644
18780,9,Ariège,9060,Bonnac,Terrain de rugby,1.59426,43.16702
18781,9,Ariège,9060,Bonnac,Terrain de pétanque,1.59563,43.16448
18782,9,Ariège,9060,Bonnac,Terrain de basket-ball,1.59525,43.16677
18783,9,Ariège,9060,Bonnac,Terrain de football,1.59324,43.16735
18784,9,Ariège,9060,Bonnac,Court de tennis,1.59515,43.16454
18785,9,Ariège,9060,Bonnac,Boucle de randonnée,1.59133,43.16659
18786,9,Ariège,9062,Bordes-sur-Lez,Boucle de randonnée,0.98702,42.83436
18787,9,Ariège,9062,Bordes-sur-Lez,Boucle de randonnée,1.02979,42.89774
18788,9,Ariège,9063,Bosc,Boucle de randonnée,1.43635,42.96147
18789,9,Ariège,9063,Bosc,Boucle de randonnée,1.43634,42.96165
18790,9,Ariège,9063,Bosc,Boucle de randonnée,1.43635,42.96147
18791,9,Ariège,9065,Boussenac,Boucle de randonnée,1.39118,42.91462
18792,9,Ariège,9066,Brassac,Court de tennis,1.53462,42.94564
18793,9,Ariège,9066,Brassac,Salles polyvalentes / des fêtes / non spécialisées,1.53447,42.94504
18794,9,Ariège,9066,Brassac,Boucle de randonnée,1.53497,42.94484
18795,9,Ariège,9066,Brassac,Boucle de randonnée,1.53497,42.94484
18796,9,Ariège,9067,Brie,Carrière,1.52784,43.21084
18797,9,Ariège,9067,Brie,Manège,1.52816,43.21065
18798,9,Ariège,9067,Brie,Boucle de randonnée,1.51836,43.20599
18799,9,Ariège,9067,Brie,Boucle de randonnée,1.51838,43.02599
18800,9,Ariège,9068,Burret,Terrain de pétanque,1.480582,42.954037
18801,9,Ariège,9069,Buzan,Site de spéléologie sportive et/ou éducative,0.94884,42.96266
18802,9,Ariège,9070,Cabannes,Terrain de football,1.6829,42.78653
18803,9,Ariège,9070,Cabannes,Court de tennis,1.68123,42.7866
18804,9,Ariège,9070,Cabannes,Bassin ludique de natation,1.68192,42.7867
18805,9,Ariège,9070,Cabannes,Domaine nordique,1.69027,42.78434
18806,9,Ariège,9070,Cabannes,Terrain de pétanque,1.68651,42.78493
18807,9,Ariège,9071,Cadarcet,Terrain de pétanque,1.50127,43.01123
18808,9,Ariège,9071,Cadarcet,Salles polyvalentes / des fêtes / non spécialisées,1.49939,43.01135
18809,9,Ariège,9071,Cadarcet,Boucle de randonnée,1.49731,43.0111
18810,9,Ariège,9071,Cadarcet,Site de spéléologie sportive et/ou éducative,1.49145,43.01397
18811,9,Ariège,9071,Cadarcet,Site de spéléologie sportive et/ou éducative,1.51834,43.02137
18812,9,Ariège,9074,Camon,Boucle de randonnée,1.96711,43.02005
18813,9,Ariège,9075,Campagne-sur-Arize,Court de tennis,1.33707,43.12751
18814,9,Ariège,9075,Campagne-sur-Arize,Terrain de basket-ball,1.33683,43.12761
18815,9,Ariège,9075,Campagne-sur-Arize,Boucle de randonnée,1.33765,43.12723
18816,9,Ariège,9076,Canté,Court de tennis,1.53293,43.25389
18817,9,Ariège,9076,Canté,Boucle de randonnée,1.53178,43.25534
18818,9,Ariège,9077,Capoulet-et-Junac,Court de tennis,1.58602,42.79735
18819,9,Ariège,9078,Carcanières,Terrain de volley-ball,2.10814,42.717
18820,9,Ariège,9078,Carcanières,Bassin ludique de natation,2.10833,42.71661
18821,9,Ariège,9078,Carcanières,Boucle de randonnée,2.10723,42.71385
18822,9,Ariège,9078,Carcanières,Terrain de pétanque,2.10744,42.71687
18823,9,Ariège,9079,Carla-Bayle,Plateau EPS/Multisports/city-stades,1.39225,43.15196
18824,9,Ariège,9079,Carla-Bayle,Salle multisports,1.39154,43.15193
18825,9,Ariège,9079,Carla-Bayle,Court de tennis,1.39248,43.14955
18826,9,Ariège,9079,Carla-Bayle,Parcours Acrobatique en Hauteur/Site d'accrobranche,1.34937,43.15644
18827,9,Ariège,9079,Carla-Bayle,Boucle de randonnée,1.39309,43.15077
18828,9,Ariège,9079,Carla-Bayle,Baignade aménagée,1.38227,43.15012
18829,9,Ariège,9080,Carla-de-Roquefort,Terrain de football,1.77363,42.97635
18830,9,Ariège,9080,Carla-de-Roquefort,Court de tennis,1.77355,42.97574
18831,9,Ariège,9081,Carlaret,Terrain de pétanque,1.69518,43.14103
18832,9,Ariège,9081,Carlaret,Boucle de randonnée,1.71002,43.12828
18833,9,Ariège,9082,Castelnau-Durban,Court de tennis,1.3368,42.99986
18834,9,Ariège,9082,Castelnau-Durban,Terrain de pétanque,1.33727,42.99989
18835,9,Ariège,9082,Castelnau-Durban,Terrain de football,1.33414,43.00078
18836,9,Ariège,9082,Castelnau-Durban,Salles polyvalentes / des fêtes / non spécialisées,1.33779,43.00031
18837,9,Ariège,9082,Castelnau-Durban,Boucle de randonnée,1.34049,42.99964
18838,9,Ariège,9084,Castex,Boucle de randonnée,1.30694,43.14412
18839,9,Ariège,9085,Castillon-en-Couserans,Court de tennis,1.0273,42.92053
